id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
INO80B	4	0.9085	0.90824	0.999799	17343	0	0.23434	0.12171	0.2533	1.0	4744	3	0.23434
HRG	4	0.90868	0.90843	0.999799	17344	0	0.28936	0.1581	0.30285	1.0	5705	2	0.28936
SEZ6L	4	0.9088	0.90854	0.999799	17345	0	0.58761	0.0074065	0.025386	0.934446	513	3	0.58761
BCL2L14	4	0.90898	0.90872	0.999799	17346	0	0.24876	0.12372	0.25681	1.0	4814	3	0.24876
HOXD8	4	0.90899	0.90873	0.999799	17347	0	0.28993	0.15658	0.30129	1.0	5680	2	0.28993
ISG20L2	4	0.90907	0.90882	0.999799	17348	0	0.45632	0.05449	0.13103	0.991161	2517	3	0.45632
CALCB	4	0.90911	0.90886	0.999799	17349	0	0.058828	0.6923	0.72384	1.0	13692	1	0.058828
ZNF705B	4	0.9092	0.90896	0.999799	17350	0	0.11421	0.4077	0.55449	1.0	10528	2	0.11421
MICB	4	0.90922	0.90898	0.999799	17351	0	0.31595	0.038863	0.10043	0.990382	1928	3	0.31595
MRPL23	4	0.90925	0.90901	0.999799	17352	0	0.45591	0.011977	0.039693	0.967025	773	2	0.45591
BCLAF1	3	0.90926	0.90938	0.999799	17353	0	0.51289	0.0825	0.16224	1.0	3455	2	0.51289
RAB37	4	0.90928	0.90904	0.999799	17354	0	0.38014	0.10681	0.22735	1.0	4253	3	0.38014
C8orf34	4	0.90937	0.90913	0.999799	17355	0	0.14401	0.36989	0.51613	1.0	9722	2	0.14401
CLCF1	4	0.90938	0.90915	0.999799	17356	0	0.59731	0.06294	0.1471	0.996622	2818	3	0.59731
F8A1	4	0.90946	0.90922	0.999799	17357	0	0.29643	0.078508	0.17636	1.0	3305	3	0.29643
IL37	4	0.90951	0.90926	0.999799	17358	0	0.11408	0.73278	0.7505	1.0	14189	1	0.11408
USE1	4	0.90953	0.90928	0.999799	17359	0	0.15235	0.3447	0.49066	1.0	9245	2	0.15235
SLC34A1	4	0.90953	0.90928	0.999799	17360	0	0.4516	0.036191	0.095038	0.989217	1824	3	0.4516
ALX4	4	0.90955	0.9093	0.999799	17361	0	0.61405	0.02066	0.063272	0.967025	1225	3	0.61405
SLC4A1AP	4	0.90956	0.90931	0.999799	17362	0	0.40506	0.055035	0.13204	0.991161	2542	3	0.40506
GDNF-AS1	4	0.9096	0.90936	0.999799	17363	0	0.11204	0.61187	0.67812	1.0	12849	1	0.11204
DGKZ	4	0.90964	0.90939	0.999799	17364	0	0.094426	0.21774	0.36303	1.0	6867	1	0.094426
MFAP1	4	0.90965	0.90941	0.999799	17365	0	0.54184	0.041647	0.10594	0.990382	2021	3	0.54184
NLE1	4	0.90968	0.90944	0.999799	17366	0	0.57472	0.0062072	0.021502	0.910006	450	2	0.57472
OR1C1	4	0.9097	0.90946	0.999799	17367	0	0.082367	0.84285	0.84217	1.0	15986	0	0.082367
ZNF671	4	0.90973	0.90949	0.999799	17368	0	0.40479	0.086181	0.19039	1.0	3568	3	0.40479
PRDM2	4	0.90976	0.90951	0.999799	17369	0	0.17873	0.37469	0.52104	1.0	9827	2	0.17873
ALG2	3	0.90979	0.90991	0.999799	17370	0	0.10631	0.083095	0.16301	1.0	3469	1	0.10631
TXNDC2	4	0.90981	0.90956	0.999799	17371	0	0.27774	0.12867	0.26528	1.0	4974	3	0.27774
ARPC2	4	0.90984	0.9096	0.999799	17372	0	0.1956	0.12274	0.25508	1.0	4774	2	0.1956
LHX9	4	0.90987	0.90963	0.999799	17373	0	0.07201	0.37613	0.52248	1.0	9859	1	0.07201
SUCLA2	4	0.90991	0.90967	0.999799	17374	0	0.11471	0.39546	0.54209	1.0	10270	2	0.11471
C7orf66	4	0.90997	0.90973	0.999799	17375	0	0.16981	0.32383	0.46944	1.0	8835	2	0.16981
CWC15	4	0.91001	0.90976	0.999799	17376	0	0.014927	0.39781	0.54445	1.0	10320	1	0.014927
AFMID	4	0.91003	0.90979	0.999799	17377	0	0.55606	0.0074286	0.025463	0.934446	516	3	0.55606
AMMECR1	4	0.91004	0.90979	0.999799	17378	0	0.21102	0.34923	0.49521	1.0	9338	2	0.21102
ERI1	4	0.91011	0.90988	0.999799	17379	0	0.25593	0.1425	0.2871	1.0	5420	2	0.25593
CACNA2D4	4	0.9103	0.91006	0.999799	17380	0	0.42708	0.040861	0.10438	0.990382	1992	3	0.42708
INO80D	4	0.91031	0.91007	0.999799	17381	0	0.21162	0.1114	0.23547	1.0	4397	2	0.21162
ST8SIA2	4	0.91032	0.91008	0.999799	17382	0	0.05847	0.11389	0.2398	1.0	4480	1	0.05847
GLDN	4	0.91032	0.91008	0.999799	17383	0	0.2983	0.096835	0.2097	1.0	3922	2	0.2983
IPO9	4	0.91059	0.91037	0.999799	17384	0	0.61807	0.014177	0.046447	0.967025	893	3	0.61807
THAP11	4	0.9107	0.91048	0.999799	17385	0	0.12697	0.052967	0.12804	0.991161	2457	2	0.12697
ANKRD13D	4	0.91082	0.9106	0.999799	17386	0	0.4921	0.082253	0.18323	1.0	3445	3	0.4921
KCNK13	4	0.91083	0.91061	0.999799	17387	0	0.031633	0.87485	0.87439	1.0	16617	0	0.031633
ZRSR2	4	0.91084	0.91062	0.999799	17388	0	0.3321	0.043417	0.10943	0.990382	2105	3	0.3321
FAM162A	4	0.91088	0.91067	0.999799	17389	0	0.33761	0.0464	0.11522	0.991161	2215	3	0.33761
ADM	4	0.91104	0.91082	0.999799	17390	0	0.065113	0.75456	0.76613	1.0	14469	1	0.065113
PKP3	4	0.91108	0.91085	0.999799	17391	0	0.16866	0.12809	0.26428	1.0	4955	2	0.16866
BHLHA9	4	0.91109	0.91087	0.999799	17392	0	0.31534	0.057763	0.13722	0.993435	2638	3	0.31534
ATXN7L1	4	0.91117	0.91096	0.999799	17393	0	0.10929	0.14889	0.29359	1.0	5541	1	0.10929
SRCAP	4	0.91121	0.911	0.999799	17394	0	0.21762	0.31834	0.46394	1.0	8736	2	0.21762
NKPD1	4	0.91137	0.91117	0.999799	17395	0	0.20405	0.20477	0.34988	1.0	6610	2	0.20405
TEX29	4	0.91137	0.91117	0.999799	17396	0	-0.0098401	0.93013	0.92992	1.0	17706	0	-0.0098401
SURF6	4	0.91143	0.91122	0.999799	17397	0	0.67338	0.017465	0.05645	0.967025	1094	3	0.67338
MDM4	4	0.91151	0.91131	0.999799	17398	0	0.11935	0.18699	0.33203	1.0	6269	1	0.11935
RCN2	4	0.91153	0.91133	0.999799	17399	0	0.052843	0.88711	0.88677	1.0	16827	0	0.052843
RASIP1	4	0.91158	0.91139	0.999799	17400	0	0.10622	0.13744	0.2802	1.0	5277	1	0.10622
ERLEC1	4	0.91163	0.91144	0.999799	17401	0	0.0444	0.73	0.74853	1.0	14159	1	0.0444
SIAH1	4	0.91164	0.91145	0.999799	17402	0	0.42046	0.03702	0.096711	0.989217	1865	3	0.42046
SLC15A3	4	0.91168	0.9115	0.999799	17403	0	0.10162	0.42766	0.57474	1.0	10912	2	0.10162
S100A10	4	0.91174	0.91155	0.999799	17404	0	1.0204	0.0078179	0.02669	0.935518	540	3	1.0204
MKNK2	4	0.91189	0.91172	0.999799	17405	0	0.23732	0.2063	0.35147	1.0	6639	2	0.23732
MDN1	4	0.91191	0.91174	0.999799	17406	0	0.18523	0.41007	0.5569	1.0	10574	2	0.18523
CCDC124	4	0.91191	0.91174	0.999799	17407	0	0.26869	0.11758	0.24611	1.0	4615	3	0.26869
PLCZ1	4	0.91214	0.91195	0.999799	17408	0	0.41636	0.053171	0.12844	0.991161	2470	3	0.41636
GYS2	4	0.91216	0.91198	0.999799	17409	0	0.38078	0.12361	0.2566	1.0	4807	3	0.38078
SHOX	4	0.91221	0.91202	0.999799	17410	0	0.48962	0.02542	0.07321	0.967025	1440	3	0.48962
ECHS1	4	0.91225	0.91205	0.999799	17411	0	0.22277	0.037653	0.097995	0.989852	1885	2	0.22277
NT5DC3	4	0.91236	0.91217	0.999799	17412	0	0.0042068	0.89108	0.89077	1.0	16906	0	0.0042068
GABPA	4	0.9124	0.9122	0.999799	17413	0	0.15465	0.065705	0.15236	1.0	2908	2	0.15465
GLYAT	4	0.9124	0.9122	0.999799	17414	0	0.074051	0.77957	0.78527	1.0	14844	1	0.074051
IFNK	4	0.91252	0.91232	0.999799	17415	0	0.0091175	0.30518	0.4507	1.0	8495	1	0.0091175
RNF212	4	0.91259	0.91239	0.999799	17416	0	0.061624	0.80127	0.80337	1.0	15216	1	0.061624
PIGG	4	0.91276	0.91256	0.999799	17417	0	0.21325	0.12436	0.25787	1.0	4833	3	0.21325
SHROOM3	4	0.91297	0.91275	0.999799	17418	0	0.25954	0.23091	0.37631	1.0	7110	2	0.25954
NRTN	3	0.91299	0.91311	0.999799	17419	0	0.39177	0.065313	0.13924	0.993548	2896	2	0.39177
KRT23	4	0.913	0.91279	0.999799	17420	0	0.080388	0.15876	0.3035	1.0	5721	2	0.080388
UBALD1	4	0.913	0.91279	0.999799	17421	0	0.25039	0.014438	0.047284	0.967025	910	2	0.25039
TP53RK	4	0.91302	0.91281	0.999799	17422	0	0.34569	0.076798	0.17318	1.0	3258	3	0.34569
TMEM95	4	0.91329	0.91308	0.999799	17423	0	0.45252	0.063703	0.14855	0.997078	2841	3	0.45252
GLRX3	4	0.91334	0.91313	0.999799	17424	0	0.059211	0.75058	0.76317	1.0	14415	1	0.059211
RPS4Y1	4	0.91342	0.91322	0.999799	17425	0	0.3191	0.10466	0.22356	1.0	4188	3	0.3191
SLC10A6	4	0.91348	0.91326	0.999799	17426	0	0.14992	0.38566	0.5321	1.0	10049	2	0.14992
SPATA2L	4	0.9135	0.91328	0.999799	17427	0	0.058153	0.86281	0.86238	1.0	16365	0	0.058153
GLS2	4	0.91354	0.91332	0.999799	17428	0	0.35308	0.010433	0.034918	0.967025	684	3	0.35308
TRIM54	4	0.91356	0.91334	0.999799	17429	0	0.32213	0.031772	0.086121	0.981563	1670	2	0.32213
DUX4	3	0.91357	0.91367	0.999799	17430	0	0.42692	0.26502	0.3938	1.0	7734	2	0.42692
SAMD12	4	0.9136	0.91338	0.999799	17431	0	0.52851	0.04218	0.10696	0.990382	2044	3	0.52851
C1orf86	4	0.91363	0.91342	0.999799	17432	0	0.27812	0.16795	0.31276	1.0	5885	2	0.27812
SHCBP1	4	0.9137	0.91349	0.999799	17433	0	0.32437	0.066833	0.15451	1.0	2942	3	0.32437
IP6K3	4	0.91379	0.91357	0.999799	17434	0	0.29355	0.081763	0.18233	1.0	3424	2	0.29355
HINFP	4	0.91381	0.91359	0.999799	17435	0	0.48285	0.12272	0.25503	1.0	4772	2	0.48285
HSD17B13	4	0.91383	0.91361	0.999799	17436	0	0.36414	0.044316	0.11123	0.991093	2138	3	0.36414
PET100	4	0.91384	0.91362	0.999799	17437	0	0.29033	0.082191	0.18312	1.0	3442	2	0.29033
PRICKLE2	4	0.91386	0.91365	0.999799	17438	0	0.3007	0.073987	0.16792	1.0	3171	2	0.3007
ZNF761	4	0.91391	0.91369	0.999799	17439	0	0.016873	0.89537	0.89507	1.0	17000	0	0.016873
UXS1	4	0.91396	0.91375	0.999799	17440	0	0.048391	0.27142	0.41681	1.0	7859	1	0.048391
C19orf40	4	0.91401	0.91381	0.999799	17441	0	0.38609	0.065364	0.15175	1.0	2899	3	0.38609
DNAJB12	4	0.9141	0.91389	0.999799	17442	0	0.080527	0.70869	0.73419	1.0	13891	1	0.080527
SFMBT2	4	0.9142	0.91398	0.999799	17443	0	0.19374	0.20491	0.35003	1.0	6615	2	0.19374
SLC27A3	4	0.91428	0.91405	0.999799	17444	0	0.29908	0.077569	0.1746	1.0	3277	3	0.29908
HLA-DPA1	4	0.91432	0.9141	0.999799	17445	0	0.3422	0.086414	0.1908	1.0	3578	3	0.3422
KLHL13	4	0.91436	0.91415	0.999799	17446	0	0.19123	0.11136	0.23541	1.0	4394	3	0.19123
SCYL1	4	0.91442	0.9142	0.999799	17447	0	0.033603	0.0047954	0.016811	0.861426	372	1	0.033603
TOX2	4	0.91449	0.91428	0.999799	17448	0	0.47504	0.043317	0.10924	0.990382	2101	3	0.47504
PLEKHB2	4	0.91473	0.91452	0.999799	17449	0	0.2208	0.10119	0.21749	1.0	4077	3	0.2208
UBAC2	4	0.91476	0.91455	0.999799	17450	0	0.22605	0.146	0.29068	1.0	5485	2	0.22605
NDUFA2	4	0.91479	0.91458	0.999799	17451	0	0.87348	0.0068297	0.023506	0.932711	479	3	0.87348
OCIAD1	4	0.91481	0.91459	0.999799	17452	0	0.48348	0.064382	0.14987	0.997982	2867	3	0.48348
RPP25L	4	0.91489	0.91469	0.999799	17453	0	0.36581	0.030594	0.083675	0.980891	1628	3	0.36581
ARHGAP9	4	0.91498	0.91477	0.999799	17454	0	0.14262	0.35703	0.5031	1.0	9487	2	0.14262
HUS1B	4	0.91501	0.91479	0.999799	17455	0	0.031097	0.080288	0.17959	1.0	3371	1	0.031097
PHF20L1	4	0.91507	0.91486	0.999799	17456	0	0.15935	0.35561	0.50164	1.0	9460	2	0.15935
BIN1	4	0.9151	0.91488	0.999799	17457	0	0.44061	0.03483	0.092306	0.989217	1772	3	0.44061
AADAT	4	0.91513	0.91492	0.999799	17458	0	0.50963	0.022526	0.067158	0.967025	1308	3	0.50963
ANKRD18A	4	0.91514	0.91493	0.999799	17459	0	0.10978	0.39784	0.5445	1.0	10321	1	0.10978
ISCU	4	0.91518	0.91497	0.999799	17460	0	0.083656	0.48837	0.62025	1.0	11756	1	0.083656
ETNK2	4	0.91522	0.915	0.999799	17461	0	-0.0097841	0.55666	0.65053	1.0	12342	1	-0.0097841
HYPK	4	0.91525	0.91504	0.999799	17462	0	0.84353	0.0023669	0.0084974	0.784736	203	3	0.84353
PSMC5	4	0.91525	0.91504	0.999799	17463	0	0.20649	0.26351	0.40891	1.0	7707	2	0.20649
RASGRP2	4	0.91529	0.9151	0.999799	17464	0	0.081433	0.44954	0.59685	1.0	11328	2	0.081433
SCRT1	4	0.91531	0.91512	0.999799	17465	0	0.24052	0.029567	0.081603	0.980738	1587	3	0.24052
WRAP73	4	0.91532	0.91512	0.999799	17466	0	0.11021	0.43391	0.58108	1.0	11034	2	0.11021
HAUS6	4	0.91539	0.91519	0.999799	17467	0	0.52074	0.0076218	0.026081	0.935518	526	2	0.52074
CCDC27	4	0.9154	0.9152	0.999799	17468	0	0.11349	0.51549	0.63176	1.0	11988	1	0.11349
SERHL2	4	0.91542	0.91521	0.999799	17469	0	0.20354	0.092016	0.20103	1.0	3775	2	0.20354
IFITM5	4	0.91543	0.91522	0.999799	17470	0	0.21053	0.42987	0.57704	1.0	10965	2	0.21053
CGB2	4	0.91545	0.91524	0.999799	17471	0	0.26232	0.3105	0.45608	1.0	8601	2	0.26232
SHANK3	4	0.91546	0.91526	0.999799	17472	0	0.34031	0.19469	0.33977	1.0	6414	2	0.34031
PUS7L	4	0.91549	0.91529	0.999799	17473	0	0.38474	0.081667	0.18216	1.0	3420	3	0.38474
LRRCC1	4	0.91553	0.91532	0.999799	17474	0	0.099564	0.083095	0.18481	1.0	3470	1	0.099564
SAYSD1	4	0.91556	0.91536	0.999799	17475	0	0.049579	0.12816	0.26441	1.0	4959	1	0.049579
RMDN2	4	0.91557	0.91536	0.999799	17476	0	0.46435	0.058961	0.13951	0.993548	2670	2	0.46435
MYL5	4	0.9156	0.9154	0.999799	17477	0	0.01852	0.017499	0.056544	0.967025	1098	1	0.01852
RAB8B	4	0.9157	0.9155	0.999799	17478	0	0.33404	0.061408	0.14418	0.994916	2765	3	0.33404
FECH	4	0.91572	0.91553	0.999799	17479	0	0.10098	0.27822	0.42369	1.0	7999	2	0.10098
FOXB1	4	0.91583	0.91562	0.999799	17480	0	0.22394	0.20137	0.34647	1.0	6538	2	0.22394
YAP1	4	0.91584	0.91564	0.999799	17481	0	0.066285	0.30041	0.44595	1.0	8401	1	0.066285
ACTA2	4	0.91587	0.91566	0.999799	17482	0	0.1786	0.33432	0.48007	1.0	9040	2	0.1786
SPATA17	4	0.91589	0.91569	0.999799	17483	0	0.16305	0.30095	0.44651	1.0	8412	2	0.16305
DDX51	4	0.91592	0.91572	0.999799	17484	0	0.57559	0.0251	0.072561	0.967025	1424	3	0.57559
ERO1LB	4	0.91594	0.91573	0.999799	17485	0	0.077513	0.20323	0.34834	1.0	6577	2	0.077513
NR2C2	4	0.91605	0.91584	0.999799	17486	0	0.056705	0.12696	0.26228	1.0	4926	1	0.056705
MRPS15	4	0.91611	0.9159	0.999799	17487	0	0.15622	0.18814	0.33314	1.0	6294	1	0.15622
ZNF79	4	0.91617	0.91595	0.999799	17488	0	0.090789	0.70383	0.73103	1.0	13829	1	0.090789
PXDC1	4	0.91623	0.91601	0.999799	17489	0	0.15588	0.16647	0.31129	1.0	5860	2	0.15588
EMC10	4	0.91632	0.91611	0.999799	17490	0	0.29066	0.0852	0.18862	1.0	3537	2	0.29066
C1orf101	4	0.91632	0.91611	0.999799	17491	0	0.0012093	0.61608	0.68037	1.0	12884	1	0.0012093
SP9	4	0.91637	0.91615	0.999799	17492	0	0.054399	0.85685	0.85636	1.0	16230	0	0.054399
MYO9B	4	0.91638	0.91616	0.999799	17493	0	0.035638	0.81037	0.81134	1.0	15358	1	0.035638
RFPL1	4	0.91641	0.91619	0.999799	17494	0	0.047964	0.47535	0.61477	1.0	11647	1	0.047964
THEMIS	4	0.91646	0.91624	0.999799	17495	0	0.23122	0.24689	0.39224	1.0	7401	2	0.23122
CBX5	4	0.91656	0.91635	0.999799	17496	0	0.50803	0.0091552	0.030913	0.955167	616	3	0.50803
KRTAP22-1	4	0.91657	0.91636	0.999799	17497	0	0.45417	0.062532	0.14632	0.994916	2806	2	0.45417
WWP1	4	0.91661	0.91641	0.999799	17498	0	0.29852	0.067924	0.15654	1.0	2980	2	0.29852
DMXL1	4	0.91664	0.91645	0.999799	17499	0	0.096614	0.43882	0.58597	1.0	11130	2	0.096614
RNF114	4	0.91664	0.91645	0.999799	17500	0	0.11982	0.33302	0.47878	1.0	9014	2	0.11982
OR13D1	4	0.9167	0.91651	0.999799	17501	0	0.20414	0.057905	0.13751	0.993548	2639	2	0.20414
MIA	4	0.91676	0.91656	0.999799	17502	0	0.3408	0.085011	0.18826	1.0	3533	3	0.3408
KHDC3L	4	0.91685	0.91665	0.999799	17503	0	0.29849	0.10672	0.2272	1.0	4249	3	0.29849
OR52E6	4	0.91689	0.91669	0.999799	17504	0	0.48175	0.019743	0.061335	0.967025	1183	3	0.48175
GPR156	4	0.91694	0.91674	0.999799	17505	0	0.25034	0.22288	0.36821	1.0	6961	2	0.25034
OTUD6B	4	0.91694	0.91674	0.999799	17506	0	0.15426	0.22471	0.37002	1.0	7001	2	0.15426
B3GAT2	4	0.91697	0.91676	0.999799	17507	0	0.13127	0.39499	0.54161	1.0	10257	2	0.13127
FOSL2	4	0.91699	0.91679	0.999799	17508	0	0.057969	0.81429	0.8149	1.0	15425	1	0.057969
ZNF624	4	0.91699	0.91679	0.999799	17509	0	0.45839	0.056158	0.13418	0.991702	2578	3	0.45839
ZNF341	4	0.91705	0.91685	0.999799	17510	0	0.26666	0.12208	0.25392	1.0	4751	3	0.26666
ARID2	4	0.91718	0.91698	0.999799	17511	0	0.34159	0.049639	0.12151	0.991161	2334	3	0.34159
DAZL	4	0.91719	0.91699	0.999799	17512	0	0.048352	0.86168	0.86124	1.0	16348	0	0.048352
EIF2B4	4	0.91721	0.91702	0.999799	17513	0	0.050489	0.34367	0.48961	1.0	9229	2	0.050489
TAC4	4	0.91722	0.91702	0.999799	17514	0	0.32547	0.010381	0.034749	0.967025	682	3	0.32547
NPHP3	4	0.91726	0.91707	0.999799	17515	0	0.051286	0.82237	0.8223	1.0	15580	1	0.051286
ISLR	4	0.91728	0.91708	0.999799	17516	0	0.19723	0.36376	0.5099	1.0	9614	2	0.19723
SPSB3	4	0.91729	0.9171	0.999799	17517	0	0.046361	0.11834	0.24743	1.0	4630	1	0.046361
ARHGAP11A	4	0.91737	0.91718	0.999799	17518	0	0.16612	0.18861	0.33361	1.0	6300	2	0.16612
DMRT2	4	0.91738	0.9172	0.999799	17519	0	0.11215	0.29892	0.44441	1.0	8371	1	0.11215
MUC13	4	0.91741	0.91722	0.999799	17520	0	0.14277	0.45975	0.60718	1.0	11517	2	0.14277
IMPDH1	4	0.91741	0.91722	0.999799	17521	0	0.66222	0.0086827	0.029431	0.955167	579	3	0.66222
CIC	4	0.91749	0.91732	0.999799	17522	0	0.19773	0.21231	0.3576	1.0	6755	2	0.19773
NMT1	4	0.91749	0.91732	0.999799	17523	0	0.43434	0.089158	0.19582	1.0	3675	3	0.43434
FAM149B1	4	0.9176	0.91742	0.999799	17524	0	0.090342	0.41904	0.56595	1.0	10743	2	0.090342
HACE1	4	0.91766	0.91747	0.999799	17525	0	0.27955	0.10729	0.22824	1.0	4266	3	0.27955
TSPAN7	4	0.91768	0.91749	0.999799	17526	0	0.08397	0.81642	0.81685	1.0	15462	1	0.08397
CD160	4	0.91769	0.91749	0.999799	17527	0	0.041194	0.71341	0.73722	1.0	13952	1	0.041194
RPAIN	4	0.9177	0.9175	0.999799	17528	0	0.19713	0.065106	0.15127	1.0	2888	1	0.19713
ERMARD	4	0.91772	0.91752	0.999799	17529	0	0.23339	0.063762	0.14866	0.997078	2844	3	0.23339
PMVK	4	0.91776	0.91756	0.999799	17530	0	0.43193	0.053842	0.12977	0.991161	2493	3	0.43193
KPNA4	4	0.91783	0.91761	0.999799	17531	0	0.34617	0.056732	0.13528	0.991702	2603	3	0.34617
HSDL1	4	0.91786	0.91765	0.999799	17532	0	0.10335	0.37731	0.52368	1.0	9881	2	0.10335
PGRMC2	4	0.91788	0.91767	0.999799	17533	0	0.49144	0.024468	0.071239	0.967025	1392	3	0.49144
TMEM216	4	0.91791	0.9177	0.999799	17534	0	0.1127	0.82208	0.82202	1.0	15572	1	0.1127
HIGD1C	4	0.91796	0.91775	0.999799	17535	0	0.11577	0.35387	0.49994	1.0	9423	2	0.11577
ARRB2	4	0.91799	0.91777	0.999799	17536	0	0.087624	0.70823	0.73389	1.0	13882	1	0.087624
GNAL	4	0.91805	0.91783	0.999799	17537	0	-0.028766	0.69589	0.72601	1.0	13734	1	-0.028766
SPATA5	4	0.91815	0.91793	0.999799	17538	0	0.24743	0.26385	0.40925	1.0	7712	2	0.24743
OSR1	4	0.91833	0.91812	0.999799	17539	0	0.44247	0.021316	0.064626	0.967025	1250	3	0.44247
RPL38	4	0.91836	0.91814	0.999799	17540	0	0.063827	0.36457	0.51071	1.0	9624	1	0.063827
TOM1	4	0.91836	0.91814	0.999799	17541	0	0.26285	0.18768	0.33271	1.0	6282	2	0.26285
Sep-05	4	0.91838	0.91816	0.999799	17542	0	0.37677	0.12534	0.25955	1.0	4870	3	0.37677
PTPRH	4	0.91855	0.91835	0.999799	17543	0	0.08318	0.10208	0.21903	1.0	4102	1	0.08318
COPB1	4	0.91863	0.91844	0.999799	17544	0	-0.031568	0.37225	0.51851	1.0	9768	1	-0.031568
ZNF701	4	0.91869	0.9185	0.999799	17545	0	0.45686	0.054934	0.13186	0.991161	2535	3	0.45686
CUL2	4	0.91873	0.91854	0.999799	17546	0	0.17875	0.35693	0.503	1.0	9486	2	0.17875
ZC3H10	4	0.91875	0.91857	0.999799	17547	0	0.018015	0.18478	0.32983	1.0	6231	1	0.018015
WDR24	4	0.91876	0.91858	0.999799	17548	0	0.31735	0.14551	0.29019	1.0	5477	2	0.31735
C11orf70	4	0.91878	0.91859	0.999799	17549	0	0.12611	0.088886	0.19531	1.0	3662	2	0.12611
SCAPER	4	0.91885	0.91866	0.999799	17550	0	0.44151	0.036564	0.09582	0.989217	1841	2	0.44151
GON4L	4	0.91888	0.91869	0.999799	17551	0	0.045016	0.15404	0.29875	1.0	5640	1	0.045016
SRPK3	4	0.91891	0.91871	0.999799	17552	0	0.23748	0.062208	0.14571	0.994916	2789	3	0.23748
FAM171B	4	0.91893	0.91873	0.999799	17553	0	0.077706	0.62767	0.68657	1.0	12992	1	0.077706
CDR2	4	0.91896	0.91877	0.999799	17554	0	0.27368	0.084157	0.18672	1.0	3506	3	0.27368
THBS3	4	0.91901	0.91881	0.999799	17555	0	0.72431	0.032966	0.088531	0.986644	1715	3	0.72431
DLEC1	4	0.91903	0.91883	0.999799	17556	0	0.3025	0.23478	0.38016	1.0	7186	2	0.3025
SGCZ	4	0.91905	0.91885	0.999799	17557	0	0.095143	0.43953	0.5867	1.0	11140	2	0.095143
KRT9	4	0.91908	0.91889	0.999799	17558	0	0.098013	0.66918	0.70983	1.0	13407	1	0.098013
TICRR	4	0.91909	0.9189	0.999799	17559	0	0.049874	0.88932	0.88898	1.0	16870	0	0.049874
C8orf44-SGK3	4	0.91914	0.91895	0.999799	17560	0	0.14676	0.49691	0.62381	1.0	11821	1	0.14676
ZNF644	4	0.91916	0.91898	0.999799	17561	0	0.24317	0.14988	0.29456	1.0	5559	2	0.24317
JAKMIP3	4	0.91919	0.919	0.999799	17562	0	0.33493	0.11111	0.23493	1.0	4384	2	0.33493
CAD	4	0.91919	0.919	0.999799	17563	0	0.19289	0.44258	0.58977	1.0	11197	2	0.19289
MAATS1	4	0.9192	0.91901	0.999799	17564	0	0.36875	0.035131	0.092918	0.989217	1783	3	0.36875
C2orf44	4	0.9192	0.91901	0.999799	17565	0	0.58734	0.014732	0.048191	0.967025	931	3	0.58734
ITM2B	4	0.91921	0.91903	0.999799	17566	0	0.14426	0.38179	0.52824	1.0	9972	1	0.14426
STX1B	4	0.91929	0.9191	0.999799	17567	0	0.044391	0.11958	0.24961	1.0	4680	1	0.044391
RABL2A	4	0.91933	0.91914	0.999799	17568	0	0.071564	0.84539	0.84474	1.0	16036	0	0.071564
SOX2	4	0.91933	0.91914	0.999799	17569	0	0.07626	0.36589	0.51208	1.0	9656	2	0.07626
FLJ44635	4	0.91939	0.9192	0.999799	17570	0	0.053358	0.70125	0.72935	1.0	13801	1	0.053358
KCNK18	4	0.91947	0.91929	0.999799	17571	0	0.68085	0.0051184	0.017901	0.872255	390	3	0.68085
DEFB108B	4	0.91952	0.91934	0.999799	17572	0	0.044327	0.89766	0.89738	1.0	17037	0	0.044327
IDH2	4	0.91963	0.91946	0.999799	17573	0	0.17596	0.39207	0.53858	1.0	10193	2	0.17596
CPA6	4	0.91974	0.91956	0.999799	17574	0	0.16758	0.40366	0.5504	1.0	10454	2	0.16758
MAP3K14	4	0.91976	0.91958	0.999799	17575	0	0.35001	0.03423	0.09114	0.989217	1759	2	0.35001
PEX5L	4	0.91987	0.91969	0.999799	17576	0	0.068584	0.4607	0.60813	1.0	11528	2	0.068584
PCDHGB7	4	0.91991	0.91971	0.999799	17577	0	0.34215	0.088655	0.19492	1.0	3653	3	0.34215
HORMAD1	4	0.91994	0.91975	0.999799	17578	0	0.35865	0.052982	0.12808	0.991161	2459	3	0.35865
ALDH3B2	4	0.91996	0.91977	0.999799	17579	0	0.28692	0.098594	0.21281	1.0	3980	3	0.28692
LYZL2	4	0.92002	0.91984	0.999799	17580	0	0.0040241	0.82294	0.82284	1.0	15593	1	0.0040241
TFEC	4	0.92011	0.91992	0.999799	17581	0	0.11835	0.23468	0.38006	1.0	7183	1	0.11835
MYB	4	0.92015	0.91996	0.999799	17582	0	0.83689	0.045606	0.11369	0.991161	2191	3	0.83689
TIGD6	4	0.92017	0.91998	0.999799	17583	0	0.24429	0.097333	0.21061	1.0	3932	2	0.24429
TM4SF20	4	0.92018	0.91999	0.999799	17584	0	0.47016	0.01089	0.036361	0.967025	713	3	0.47016
